anastomosis_count,branch_persistence_diameters_median,branch_persistence_length_median_m,breakout_event_count,centerline_displacement_mean_m,centerline_displacement_mean_passage_widths,centerline_displacement_p95_m,chamber_count,coalescence_flux_return_ratio,condition_id,connected_component_count,cyclomatic_number,distinct_z_level_count,edge_count,elapsed_s,emplacement_phase_count,entries_without_exit_path_count,experiment_name,experiment_schema_version,failure_reason,git_commit,git_dirty,independent_braid_or_island_count,input_dataset_id,input_dataset_sha256_or_version,lava_age_monotonicity_violation_count,length_weighted_mean_sinuosity,lobe_path_count,main_route_length_m,max_absolute_flux_conservation_residual,max_branch_factor,max_relative_flux_conservation_residual,mean_branch_factor,mean_branch_flux_fraction,mean_breakout_score,merge_junction_count,model_schema_version,network_density,node_count,platform,process_chamber_segment_count,provenance_sha256,python_version,resolved_config_sha256,retired_lobe_count,routing_enabled,run_id,seed,sinuosity_p95,source_count,source_unreachable_node_count,split_junction_count,split_merge_nodes_exceeding_tolerance,split_merge_region_count,stacked_segment_count,started_at_utc,status,temperature_monotonicity_violation_count,terminal_count,total_centerline_length_m,underpass_count,vertical_capture_count,vertically_overlapping_xy_passage_count,zero_flux_segment_count
11,9.008823270450836,86.06075416371428,11,87.30863919813069,9.051617352965312,421.1577742677745,9,0.5435004348531531,no_fracture,1,16,2,66,27.70827351300977,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0540801424079829,11,5368.557824656462,8.881784197001252e-16,2,2.2626669452721464e-16,2.0,0.35353778954949183,3.565881752759705,21,1,3.0,51,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,39ebd9fb887992e6d22735b5a8d6eb7290511af1a62ba933e60206c062df6e70,2,True,seed-000048-no_fracture,48,1.2726508197023314,8,0,18,0,19,6,2026-09-07T09:49:15.140482+00:00,complete,0,11,9556.595722384158,0,6,16,0
8,10.354514217995222,88.27513106114444,11,12.787701429100268,1.3257494472856421,48.3699789204626,8,0.5366875917498042,no_slope,1,15,2,71,28.030917511990992,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0314874310979048,11,4556.349543801637,4.440892098500626e-16,2,2.2162092784644606e-16,2.0,0.3085452977526532,3.519396518149381,19,1,3.0,57,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,13ff323b7c3047f7dd51fd6917f16282aa483e040ceaacaddc90fc3fec3ab96e,4,True,seed-000048-no_slope,48,1.1139956195162957,8,0,19,0,16,7,2026-09-07T09:48:19.395414+00:00,complete,0,12,8958.247763120184,0,4,18,0
9,9.635862615438151,96.12906711971043,11,9.80637715261148,1.0166642662115974,42.989108797997496,8,0.60179495822381,no_stability,1,16,2,67,27.744436906010378,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0372444222738324,11,4631.247295694235,1.7763568394002505e-15,2,2.2470854288165463e-16,2.0,0.3197016349138232,3.5582848222616565,20,1,3.0,52,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,6d84251fbdf093a6692138aaec38f97ad085e5163a630d5a5d67e3c5352369ce,3,True,seed-000048-no_stability,48,1.1382315757076722,8,0,19,0,18,7,2026-09-07T09:50:10.735219+00:00,complete,0,12,9177.330511300062,0,5,19,0
10,9.7269971501644,89.12323845098967,10,10.95022790571084,1.135251606720488,52.049248435743266,8,0.6116912894492171,unconditioned,1,16,2,61,27.42009741498623,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0332537621321758,10,4638.183435780167,4.440892098500626e-16,2,2.1643524162344817e-16,2.0,0.36226501166955083,3.413763082462471,21,1,3.0,46,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,1eb3c7027d66950869f623bd8880c13ed0ecc5216b0b21ae9348508a6ee10efd,2,False,seed-000048-unconditioned,48,1.1314954773366745,8,0,17,0,20,6,2026-09-07T09:50:38.479691+00:00,complete,0,10,8536.171388758305,0,4,14,0
10,9.112512908626956,90.49148700346794,11,0.0,0.0,0.0,6,0.5912439792709875,full,1,13,3,59,27.584061938978266,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0394003300589696,11,5350.802158908107,4.440892098500626e-16,2,2.283841776364488e-16,2.0,0.28788603506662597,3.3012766776097737,18,1,3.0,47,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,b6b6cf842a8a2076b81ca17f03091d6c8c59a639cf62cdb7821c49bd0c800d0d,3,True,seed-000049-full,49,1.115040155878415,8,0,16,0,18,5,2026-09-07T09:47:52.843177+00:00,complete,0,12,9618.579662350423,0,5,13,0
8,9.779232856287004,97.79232856287004,11,9.047259959937804,0.9845155382189545,67.31255690827042,4,0.42913595749887506,no_capacity,1,9,3,53,27.762590371014085,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0599949944669134,11,5356.593997641964,1.7763568394002505e-15,2,2.239629039658114e-16,2.0,0.3694279273506893,3.6198383376531664,14,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,ba625ca02f88b7baac8bd4ce42f7cfc9caf1a2ef1838618694846ace249cf1db,4,True,seed-000049-no_capacity,49,1.2608675589878173,8,0,13,0,16,7,2026-09-07T09:49:43.565469+00:00,complete,0,13,9930.672113857638,0,6,18,0
10,9.594562830393501,95.91533773337645,10,2.4480109894228357,0.2663905831699023,8.536003203013902,7,0.6025185582865744,no_cover,1,10,3,53,28.024887532985304,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0421222334907256,10,5408.293061563716,8.881784197001252e-16,2,1.4677939393648425e-16,2.0,0.28704535376233664,3.459265720788833,15,1,3.0,44,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,ce7512f6a5867d5dad59493a7d7712d203b6de720942aff0d279aae2410cd5f0,2,True,seed-000049-no_cover,49,1.1848234053836204,8,0,12,0,18,6,2026-09-07T09:48:48.025556+00:00,complete,0,11,9753.788076948946,0,6,14,0
9,8.510626871786698,85.10626871786698,10,10.15805295624077,1.1053911369579763,57.686846247192285,7,0.48680545679612813,no_fracture,1,12,3,55,27.514954357990064,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.059364722417682,10,5378.606460834484,4.440892098500626e-16,2,2.204050712535176e-16,2.0,0.40314042492041546,3.9210073839727273,18,1,3.0,44,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,b54e133337caeb91b5fe653aca46c6881625efa0d0bebc18d1b6f3ff014ac251,3,True,seed-000049-no_fracture,49,1.2875680144053212,8,0,15,0,16,7,2026-09-07T09:49:16.050479+00:00,complete,0,12,9331.573475584064,0,6,16,0
9,8.527430005673422,85.27430005673422,9,7.9887579697368665,0.8693302046259012,61.74068526555223,7,0.6188061277593244,no_slope,1,14,3,60,27.59824147299514,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.0507692286300105,9,5333.801637133335,8.881784197001252e-16,2,2.635652352128008e-16,2.0,0.33924334857711425,3.6419643640298167,19,1,3.0,47,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,3f3b094b6cdc6823e2eb28a29187bce4123f8dfaea54c2ff3fd445a637b8d8b9,2,True,seed-000049-no_slope,49,1.0990941758354846,8,0,16,0,15,5,2026-09-07T09:48:20.427277+00:00,complete,0,11,9346.26258782622,0,5,13,0
10,8.985609220747676,89.85609220747678,11,4.225465958211889,0.4598118005336333,19.95897286344868,7,0.545853853820256,no_stability,1,13,3,59,27.71946819900768,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0392344933510884,11,5333.411875460726,8.881784197001252e-16,2,2.31035231045257e-16,2.0,0.31969566473481525,3.4465336753363967,18,1,3.0,47,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,4536a4fb00f31bce5505c3c5480529e2d74d96d44b44527464a479b067610b98,3,True,seed-000049-no_stability,49,1.1631143336150187,8,0,16,0,18,5,2026-09-07T09:50:11.328094+00:00,complete,0,12,9221.868806006318,0,4,14,0
9,8.888073469956606,88.88073469956606,10,12.501392209083187,1.3603914261016095,67.73716207020423,7,0.49440039504325917,unconditioned,1,16,3,69,27.59897057400667,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0488636204863744,10,5348.410158840429,8.881784197001252e-16,2,2.200426989090683e-16,2.0,0.39674420308318814,3.59728372193839,21,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,ccbb7a5bb7fe8da9a2d7dfccba0064d7f74bf6cb2bb358c85b8e1cc831a0704f,3,False,seed-000049-unconditioned,49,1.1546460697096481,8,0,19,0,17,7,2026-09-07T09:50:39.047599+00:00,complete,0,12,9875.213387849146,0,7,17,0
9,10.989138736816523,97.74990696604912,11,0.0,0.0,0.0,1,0.5350102560217804,full,1,10,3,49,27.79419282899471,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0367453035816185,11,4724.786396349315,1.7763568394002505e-15,2,2.26097186064446e-16,2.0,0.2720225073483927,3.3147629364286435,15,1,3.0,40,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,6d4e1187e3e917c3d815db7004144ac5cc3359d81c5993aa148da58fbd28a183,3,True,seed-000050-full,50,1.1877928229785766,8,0,13,0,16,6,2026-09-07T09:47:53.346374+00:00,complete,0,12,9262.178458589118,0,4,15,0
7,11.956097556838031,98.1452855299479,10,10.08486107754126,1.1054849698618037,46.017060557693206,3,0.5384978264327226,no_capacity,1,8,3,45,27.829040991986403,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.050668399228419,10,4715.561532932245,8.881784197001252e-16,2,2.1397895910619815e-16,2.0,0.38460931489129874,3.197641810472434,13,1,3.0,38,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,905c9eb9e99f02b41f26732c8377bfd6b43d98dd641c0369c3a8310b58cb7f74,4,True,seed-000050-no_capacity,50,1.2599438961124054,8,0,12,0,13,6,2026-09-07T09:49:44.606206+00:00,complete,0,13,9194.916526863915,0,3,13,0
8,10.68024049745534,97.38194414901837,11,8.895857838463344,0.9751484982127464,25.07105769672999,3,0.5148263561843793,no_cover,1,9,3,48,27.783194526971783,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0355495273636075,11,4696.242866222863,1.7763568394002505e-15,2,2.2204460492503136e-16,2.0,0.32745608678237587,3.314336745363926,14,1,3.0,40,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,8c6108758d29577ed40a5141ce319ba6a4a504db2206842fe7718e6fc437b22d,4,True,seed-000050-no_cover,50,1.1723685643651418,8,0,13,0,15,5,2026-09-07T09:48:49.174264+00:00,complete,0,13,9767.638015275654,0,2,13,0
9,11.008284292293892,110.08284292293892,11,123.34301159282317,13.520646879014814,551.8710039953913,7,0.6387182511820674,no_fracture,1,10,3,50,27.648676672019064,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0313177822865207,11,4729.536924211474,8.881784197001252e-16,2,1.3570099920217136e-16,2.0,0.40844594996693906,4.09004088843114,16,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,f378acd7ac8be1d92337e32bd6f8422bc5095ea8b0d25785ecdaeb8f36e14e36,2,True,seed-000050-no_fracture,50,1.1811517553207804,8,0,12,0,18,4,2026-09-07T09:49:16.957494+00:00,complete,0,11,8493.30920750152,0,4,12,0
7,9.028183740870801,90.28183740870801,9,11.705356400361659,1.283120854911205,43.15674012394247,3,0.6132151906866842,no_slope,1,10,3,47,28.0336222150072,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.0342327267067148,9,4625.609714411508,4.440892098500626e-16,2,1.4404169715625431e-16,2.0,0.31227227215032366,3.188702990075584,15,1,3.0,38,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,68a0df4e2e2b0d58683f9be0fc6e325632eec1171a01d3671629087b16de6e45,2,True,seed-000050-no_slope,50,1.1496367876052773,8,0,12,0,15,3,2026-09-07T09:48:21.140606+00:00,complete,0,11,8959.636856988738,0,2,8,0
9,12.093317585777555,118.06060739830598,11,3.7661717840333804,0.41284121508013727,25.845548560167302,7,0.6835067190359727,no_stability,1,11,3,50,27.78735969698755,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.038086920744841,11,4703.863222937704,8.881784197001252e-16,2,2.051686802502797e-16,2.0,0.3600650407437623,3.391166996379882,16,1,3.0,40,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,b6bb266311698844bfda9f42fd2c1131d24789028c3ac55d9fc3327437fda2aa,2,True,seed-000050-no_stability,50,1.1501295643729776,8,0,13,0,19,5,2026-09-07T09:50:12.435290+00:00,complete,0,11,8604.56011023873,0,3,13,0
8,13.064796703128613,127.07631844396332,9,9.061861945692119,0.9933455803605036,43.32959656365895,5,0.6206325396702045,unconditioned,1,16,3,60,27.60047989699524,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.0357466069906376,9,4655.602312970466,1.7763568394002505e-15,2,2.220446049250313e-16,2.0,0.33253716440172504,3.22519425640652,21,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,9288fab5fffcaa6e9b06b9cac807f09df879a8c69e720495c1e244272a460d4c,1,False,seed-000050-unconditioned,50,1.201288822534941,8,0,17,0,17,4,2026-09-07T09:50:40.222690+00:00,complete,0,10,8100.888481539008,0,3,11,0
8,12.475551254535588,111.7261078480517,12,0.0,0.0,0.0,7,0.5522304978161602,full,1,11,2,64,27.726396308018593,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,12,,,0,1.0502920195262373,12,5399.874164414046,8.881784197001252e-16,2,2.257634018762412e-16,2.0,0.37079025366939034,3.765227448296288,17,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,4c54eea1ede5ac7f81a7ad1bd2eee61a8e70ffa3d6241102958e9002276ad2c5,4,True,seed-000051-full,51,1.1627842934489483,8,0,15,0,17,6,2026-09-07T09:47:53.752077+00:00,complete,0,13,9340.063276907173,0,4,16,0
9,11.847745666502444,103.77103317050936,11,4.095537069131816,0.46462300523249356,16.08777312640268,11,0.6132809285139991,no_capacity,1,14,2,57,27.77523214399116,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.054506694946852,11,5400.54094519633,8.881784197001252e-16,2,2.21977379020051e-16,2.0,0.3572109199560219,3.7600225530501685,19,1,3.0,44,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,f28ad6ced3a451285b205bed5efc8de8fddc572789a0570364ff25dab7fc02ac,2,True,seed-000051-no_capacity,51,1.1687296473534348,8,0,16,0,18,5,2026-09-07T09:49:44.852511+00:00,complete,0,11,9193.37291817638,0,4,14,0
9,12.674090495377293,126.74090495377293,11,5.274320662310819,0.5983514922017706,19.90735498890806,6,0.6171791143426123,no_cover,1,13,3,57,27.808216509991325,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0515409677002674,11,5419.228128382743,1.7763568394002505e-15,2,2.2577846698763417e-16,2.0,0.3400206884953205,3.744841893112262,18,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,d8dae9db53ce723fbf781c4085273426e167e4a09fa7c82ac44f2bc8f97e886a,3,True,seed-000051-no_cover,51,1.1446539266223108,8,0,16,0,16,7,2026-09-07T09:48:49.400073+00:00,complete,0,12,9647.243374195614,0,5,17,0
9,10.702258388116391,102.45378310884088,10,4.095111039932999,0.46457467385047213,24.08044131008646,9,0.6292912373527034,no_fracture,1,11,2,63,27.64414671601844,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0473740952238098,10,5370.770569402478,1.7763568394002505e-15,2,2.4653856433172646e-16,2.0,0.37261572807821747,3.545613381782689,17,1,3.0,53,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,31c39f874f149da7eeebf7d6dd30604e400dbd489b0c19ca5c303d6f74aa812c,2,True,seed-000051-no_fracture,51,1.1119075431871184,8,0,13,0,17,6,2026-09-07T09:49:17.208325+00:00,complete,0,11,9056.669232574593,0,5,15,0
7,12.577394469124982,103.1648426975827,11,5.371475553221401,0.609373342724901,22.796736717181517,7,0.5308417988329207,no_slope,1,18,2,71,27.92152327398071,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0484020564010315,11,5425.691675841931,8.881784197001252e-16,2,2.1794421248836504e-16,2.0,0.3717913226233424,3.473022554601113,23,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,633efd798021578b5d4e7252cb54e6a443e0976dc3528c1e48566a05689a1287,4,True,seed-000051-no_slope,51,1.1526158822229302,8,0,22,0,15,5,2026-09-07T09:48:21.478513+00:00,complete,0,13,9386.213252489086,0,3,13,0
8,10.408971939524157,104.08971939524157,11,5.441867209904701,0.6173590067585613,21.05965423878075,7,0.5940201230139627,no_stability,1,11,3,62,27.91553647699766,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.052436576175907,11,5359.157283704421,8.881784197001252e-16,2,2.1004325732557167e-16,2.0,0.3691971907824956,3.8916304029599544,17,1,3.0,52,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,47fac63d415c5ff8edddf83eef999607f8fce0f2f4d258b182f2efc13372e46d,3,True,seed-000051-no_stability,51,1.1090403555215904,8,0,14,0,16,6,2026-09-07T09:50:12.627780+00:00,complete,0,12,9404.75272182598,0,4,16,0
9,11.192483633146573,106.18094258202666,12,17.394882922189034,1.9733828903392412,83.55950012396363,7,0.6136966403190529,unconditioned,1,12,3,54,28.02301857501152,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,12,,,0,1.049917267135043,12,5365.488227324924,1.7763568394002505e-15,2,2.220446049250312e-16,2.0,0.3059696287842116,3.4146682091411154,17,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,c98ebd058b988ddeea8aaa698d50d12f1886b0cc3a585adc5a2623329c6eb1d9,3,False,seed-000051-unconditioned,51,1.143065854337044,8,0,15,0,18,6,2026-09-07T09:50:40.543352+00:00,complete,0,12,10071.674235677168,0,5,17,0
8,11.52619874767947,114.99567279091198,9,0.0,0.0,0.0,2,0.5763464870890784,full,1,12,2,54,27.4256195089838,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,9,,,0,1.060111560605325,9,5482.837878741417,8.881784197001252e-16,2,2.477116290173052e-16,2.0,0.3754486799659681,4.394248513492068,17,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,a74d9af6e16eab518d3c404a4293d76101b2360c4f955b213df4e63811a82147,2,True,seed-000052-full,52,1.1645714112801493,8,0,14,0,14,5,2026-09-07T09:51:05.900125+00:00,complete,0,11,8794.174080870245,0,4,12,0
6,13.027401942405827,101.37944129690327,11,4.666598943173035,0.48898516389888363,23.283594409254295,5,0.4279238023677387,no_capacity,1,11,3,57,27.6925740140141,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0371446070809562,11,5453.882337365132,1.7763568394002505e-15,2,2.2204460492503136e-16,2.0,0.35423860972501203,3.9596748774380828,16,1,3.0,47,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,9bd4ed29fb3078fe3f9e080961bbf4fb4a9cdf4f1dfb3d768ed81dcde44c6991,6,True,seed-000052-no_capacity,52,1.1881733306377658,8,0,16,0,13,5,2026-09-07T09:52:56.289588+00:00,complete,0,14,9886.466209313605,0,4,15,0
6,10.593077107506312,101.73138710301885,10,7.4395288224052605,0.7795440029994916,36.3982394842861,5,0.35518511690703564,no_cover,1,10,2,54,27.51482363199466,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0589968705869217,10,5469.157617993735,1.7763568394002505e-15,2,2.2204460492503136e-16,2.0,0.36124947315252137,4.084475080269859,15,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,0c29fe0221fb03c4e1c2abd0883a75c4dbc768e74194ef7d389bc1eaef43b7da,5,True,seed-000052-no_cover,52,1.1565398851426067,8,0,15,0,11,6,2026-09-07T09:52:01.009746+00:00,complete,0,14,10256.79860653945,0,1,13,0
5,9.194735131709818,91.94735131709818,8,5.18860675256319,0.543683259308296,18.49910129375029,3,0.47366232545120013,no_fracture,1,7,2,53,27.764950913988287,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,8,,,0,1.0642285681208812,8,5434.736701805478,8.881784197001252e-16,2,2.353367514608812e-16,2.0,0.46382245849378434,3.9221771268445913,13,1,3.0,47,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,1f8c4d42d8b46c3571dbc644a9c130495aadaed1f93380c3c4d6346706cae2c7,4,True,seed-000052-no_fracture,52,1.194531829636545,8,0,11,0,9,5,2026-09-07T09:52:28.524603+00:00,complete,0,13,8804.275732051936,0,3,11,0
8,12.915874690392592,110.86176509716037,11,9.325547571878355,0.9771686968199549,44.79758379698052,7,0.5129537409054711,no_slope,1,12,2,58,27.683931865001796,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,11,,,0,1.0702607057822426,11,5546.695510037973,1.7763568394002505e-15,2,2.5400010238741724e-16,2.0,0.36912017823823623,4.062475545633689,17,1,3.0,47,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,bf2912a4db5aafff1da5db708fbbd99263b741e9cbce2641e50883017c7b5aa1,4,True,seed-000052-no_slope,52,1.2194476462059753,8,0,16,0,15,6,2026-09-07T09:51:33.325782+00:00,complete,0,13,10261.477567434831,0,3,15,0
6,12.108976903340668,119.34226844470679,10,13.303559959370558,1.3940009686686774,124.50754657428698,3,0.45251502571444935,no_stability,1,8,2,59,28.11241062701447,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0403245680349613,10,5444.350710706065,8.881784197001252e-16,2,2.182305622571687e-16,2.0,0.3660268465663102,3.990582805916376,14,1,3.0,52,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,b8bf1e16931db466cc0c071071eeb5d6cc92c5987f6606e6ea96dc4b89b9f525,4,True,seed-000052-no_stability,52,1.145292755513393,8,0,12,0,13,5,2026-09-07T09:53:23.982196+00:00,complete,0,13,10078.425596148963,0,2,12,0
8,9.783653108077791,97.762034715352,10,9.880018347285308,1.0352683934708005,58.62601812476676,3,0.5574410202989245,unconditioned,1,15,2,64,27.670921153010568,3,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,10,,,0,1.0653014762033146,10,5459.835821340866,2.220446049250313e-16,2,1.3251957219502064e-16,2.0,0.3017652943035273,3.7590101650379575,19,1,3.0,50,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,941c9b72e7f93fec5eac3bcd71867b0b423b4704ed3777cb23ff0a064ebfde2c,3,False,seed-000052-unconditioned,52,1.1338246759745494,8,0,18,0,14,6,2026-09-07T09:53:52.094641+00:00,complete,0,11,9616.184572091051,0,3,15,0
10,10.387740007175514,93.37671811184339,15,0.0,0.0,0.0,8,0.47325014596340087,full,1,11,2,69,27.73923794401344,4,0,host_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,15,,,0,1.0319293000729133,15,5144.105544020766,8.881784197001252e-16,2,3.1670707144677466e-16,2.0,0.3555812405857172,3.8482021163904494,16,1,3.0,59,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,576e1c44642399c739b07c613e5e1158a56e52421ec644bc76e0b493b58fb606,3.13.5,efe5cadf8df52d80de30a9d871533ef1cdb8a6a4231c373a87cf9a11a86d47e5,8,True,seed-000053-full,53,1.1071516801290682,8,0,18,0,18,7,2026-09-07T09:51:06.646898+00:00,complete,0,16,10473.042397033794,0,5,18,0
