anastomosis_count,branch_persistence_diameters_median,branch_persistence_length_median_m,breakout_event_count,chamber_count,coalescence_flux_return_ratio,condition_id,connected_component_count,control,control_value,cyclomatic_number,distinct_z_level_count,edge_count,elapsed_s,emplacement_phase_count,entries_without_exit_path_count,experiment_name,experiment_schema_version,failure_reason,git_commit,git_dirty,host_horizontal_scale,independent_braid_or_island_count,input_dataset_id,input_dataset_sha256_or_version,junction_to_passage_width_ratio,lava_age_monotonicity_violation_count,length_weighted_mean_sinuosity,lobe_path_count,main_route_length_m,max_absolute_flux_conservation_residual,max_branch_factor,max_relative_flux_conservation_residual,mean_branch_factor,mean_branch_flux_fraction,mean_breakout_score,merge_junction_count,model_schema_version,network_density,node_count,platform,process_chamber_segment_count,provenance_sha256,python_version,resolved_config_sha256,retired_lobe_count,run_id,seed,sinuosity_p95,source_count,source_unreachable_node_count,split_junction_count,split_merge_nodes_exceeding_tolerance,split_merge_region_count,stacked_segment_count,started_at_utc,status,temperature_monotonicity_violation_count,terminal_count,total_centerline_length_m,underpass_count,vertical_capture_count,vertically_overlapping_xy_passage_count,zero_flux_segment_count
9,10.989138736816523,97.74990696604912,11,1,0.5350102560217804,distributary=0.800,1,distributary,0.8,10,3,49,28.82648420400801,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,11,,,,0,1.0367453035816185,11,4724.786396349315,1.7763568394002505e-15,2,2.26097186064446e-16,2.0,0.2720225073483927,3.3147629364286435,15,1,3.0,40,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,34017202fd186c2f230a905c7501bffc850347f5bbadaea1da43ae6ad7be3b45,3,seed-000050-distributary-0.800,50,1.1877928229785766,8,0,13,0,16,6,2026-09-07T12:10:12.922341+00:00,complete,0,12,9262.178458589118,0,4,15,0
8,12.815725304473517,111.81684754806466,14,5,0.4910789548235471,duration=0.500,1,duration,0.5,8,3,48,28.0313665009744,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,14,,,,0,1.0460852214169019,14,2666.0171681450975,1.7763568394002505e-15,2,2.2204460492503126e-16,2.0,0.35998790849393847,3.691412012448309,12,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,ff50d85df33b0e5057c3bca963fe2642f107ffe0f23f6ec233bbd167bbc45eac,6,seed-000050-duration-0.500,50,1.1890515803586803,8,0,14,0,15,5,2026-09-07T12:10:13.352406+00:00,complete,0,15,6208.276900469491,0,3,14,0
9,10.989138736816523,97.74990696604912,11,1,0.5350102560217804,duration=1.000,1,duration,1.0,10,3,49,30.142815476021497,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,11,,,,0,1.0367453035816185,11,4724.786396349315,1.7763568394002505e-15,2,2.26097186064446e-16,2.0,0.2720225073483927,3.3147629364286435,15,1,3.0,40,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,6d4e1187e3e917c3d815db7004144ac5cc3359d81c5993aa148da58fbd28a183,3,seed-000050-duration-1.000,50,1.1877928229785766,8,0,13,0,16,6,2026-09-07T12:10:14.433962+00:00,complete,0,12,9262.178458589118,0,4,15,0
11,9.79604450761252,97.9604450761252,14,9,0.49417672915568417,duration=1.500,1,duration,1.5,18,3,79,41.93209617599496,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,14,,,,0,1.0356990587989026,14,7870.777213466987,4.440892098500626e-16,2,2.0172252151585263e-16,2.0,0.3071827488901628,3.8180822410135327,23,1,3.0,62,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,0da4af8a0a6b34fda0118e5765a60628d63904c4002d050b3e811d3e60cd7810,4,seed-000050-duration-1.500,50,1.227854563084101,8,0,22,0,21,7,2026-09-07T12:10:34.865319+00:00,complete,0,13,14146.443395401015,0,6,18,0
8,9.906222660424493,97.75149849692951,10,5,0.4628210848833047,inflation=0.200,1,inflation,0.2,9,3,47,30.533042934985133,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,10,,,1.216972320405377,0,1.049497801676941,10,4708.351135548637,4.440892098500626e-16,2,1.9115462540063986e-16,2.0,0.305872007504297,3.2948720719175126,14,1,3.0,39,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,00ea3cddc16f08922f26e5029e8a36d0dbb009f166eefad399f30adb046cdae4,3,seed-000050-inflation-0.200,50,1.1863022687204732,8,0,12,0,15,5,2026-09-07T12:10:39.018091+00:00,complete,0,12,9387.599369265845,0,4,12,0
9,10.989138736816523,97.74990696604912,11,1,0.5350102560217804,inflation=0.500,1,inflation,0.5,10,3,49,30.298304734023986,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,11,,,1.1199842628738257,0,1.0367453035816185,11,4724.786396349315,1.7763568394002505e-15,2,2.26097186064446e-16,2.0,0.2720225073483927,3.3147629364286435,15,1,3.0,40,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,6d4e1187e3e917c3d815db7004144ac5cc3359d81c5993aa148da58fbd28a183,3,seed-000050-inflation-0.500,50,1.1877928229785766,8,0,13,0,16,6,2026-09-07T12:10:39.393243+00:00,complete,0,12,9262.178458589118,0,4,15,0
8,10.605757603546532,100.81939073782081,10,1,0.533122577962017,inflation=0.800,1,inflation,0.8,9,3,46,30.507604178012116,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,10,,,1.1647836534555371,0,1.040429238784778,10,4677.300193707904,8.881784197001252e-16,2,2.26061619016728e-16,2.0,0.34405283613555815,3.3518453840971176,14,1,3.0,38,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,ff14b596d5da757bca203561a26cda1792e056e3c939c04d55d65565409687d9,3,seed-000050-inflation-0.800,50,1.1741990412555112,8,0,12,0,15,5,2026-09-07T12:10:41.383934+00:00,complete,0,12,8868.387632162714,0,2,12,0
11,9.155093184848218,88.11127865007505,12,5,0.6621590854595423,supply=0.700,1,supply,0.7,14,3,58,24.710124853008892,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,0.8366600265340756,12,,,,0,1.045268575468527,12,4495.169466824576,2.220446049250313e-16,2,1.4872561211770743e-16,2.0,0.3152041757807878,3.1539232904315893,19,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,95041f1a88b81312e3a95f6d6e324289d509fa7de03ecbb13ade8da69b34aab5,2,seed-000050-supply-0.700,50,1.1264016250282116,8,0,16,0,21,4,2026-09-07T12:10:41.748979+00:00,complete,0,11,9065.129868656848,0,2,10,0
9,10.989138736816523,97.74990696604912,11,1,0.5350102560217804,supply=1.000,1,supply,1.0,10,3,49,29.103560425981414,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,11,,,,0,1.0367453035816185,11,4724.786396349315,1.7763568394002505e-15,2,2.26097186064446e-16,2.0,0.2720225073483927,3.3147629364286435,15,1,3.0,40,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,6d4e1187e3e917c3d815db7004144ac5cc3359d81c5993aa148da58fbd28a183,3,seed-000050-supply-1.000,50,1.1877928229785766,8,0,13,0,16,6,2026-09-07T12:10:44.576938+00:00,complete,0,12,9262.178458589118,0,4,15,0
8,11.362646215318508,110.7704944777472,10,3,0.5973499135953588,supply=1.300,1,supply,1.3,12,3,54,34.547086710022995,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.140175425099138,10,,,,0,1.0357311521039896,10,4938.378626214138,1.7763568394002505e-15,2,1.7304804431538236e-16,2.0,0.27824720437106293,3.5485528882662623,17,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,a39c90edfff4b8752f9f88092cc65274aba50065abfe4cb22879bddb590cf392,3,seed-000050-supply-1.300,50,1.1823112882318596,8,0,15,0,15,5,2026-09-07T12:11:06.459300+00:00,complete,0,12,9142.735900909849,0,3,13,0
8,12.475551254535588,111.7261078480517,12,7,0.5522304978161602,distributary=0.200,1,distributary,0.2,11,2,64,29.929093376005767,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,12,,,,0,1.0502920195262373,12,5399.874164414046,8.881784197001252e-16,2,2.257634018762412e-16,2.0,0.37079025366939034,3.765227448296288,17,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,20f570bb5cc51005a14ac1f21278c99ea2cf3d0b143cb873b0467cc83697aa8c,4,seed-000051-distributary-0.200,51,1.1627842934489483,8,0,15,0,17,6,2026-09-07T12:11:09.551286+00:00,complete,0,13,9340.063276907173,0,4,16,0
8,12.475551254535588,111.7261078480517,12,7,0.5522304978161602,distributary=0.500,1,distributary,0.5,11,2,64,28.477882942999713,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,12,,,,0,1.0502920195262373,12,5399.874164414046,8.881784197001252e-16,2,2.257634018762412e-16,2.0,0.37079025366939034,3.765227448296288,17,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,6973f6d7dbdc07af4c6788247a4256700d89235a424e6a76a86ba1e38708c603,4,seed-000051-distributary-0.500,51,1.1627842934489483,8,0,15,0,17,6,2026-09-07T12:11:09.691702+00:00,complete,0,13,9340.063276907173,0,4,16,0
8,12.475551254535588,111.7261078480517,12,7,0.5522304978161602,distributary=0.800,1,distributary,0.8,11,2,64,28.422698093985673,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,12,,,,0,1.0502920195262373,12,5399.874164414046,8.881784197001252e-16,2,2.257634018762412e-16,2.0,0.37079025366939034,3.765227448296288,17,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,63f991c5224562b43a6bc227c0ab79d41b9eeab2ea7e501a11da2d3f4da5e1c6,4,seed-000051-distributary-0.800,51,1.1627842934489483,8,0,15,0,17,6,2026-09-07T12:11:11.891691+00:00,complete,0,13,9340.063276907173,0,4,16,0
11,10.524641696478213,97.85143847925093,13,9,0.5531998710336258,duration=0.500,1,duration,0.5,14,2,54,28.31753300499986,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,13,,,,0,1.0581275942840802,13,2642.074083559984,8.881784197001252e-16,2,1.4568341203617958e-16,2.0,0.34569150176432495,4.19897376216904,19,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,e535d62eb472d0aaea84e2525a11daff2af928c0a9c56c1934c6ada7f78ec164,2,seed-000051-duration-0.500,51,1.2174278474090356,8,0,16,0,18,5,2026-09-07T12:11:13.680656+00:00,complete,0,11,5329.231527482148,0,4,14,0
8,12.475551254535588,111.7261078480517,12,7,0.5522304978161602,duration=1.000,1,duration,1.0,11,2,64,28.78558842599159,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,12,,,,0,1.0502920195262373,12,5399.874164414046,8.881784197001252e-16,2,2.257634018762412e-16,2.0,0.37079025366939034,3.765227448296288,17,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,4c54eea1ede5ac7f81a7ad1bd2eee61a8e70ffa3d6241102958e9002276ad2c5,4,seed-000051-duration-1.000,51,1.1627842934489483,8,0,15,0,17,6,2026-09-07T12:11:16.797583+00:00,complete,0,13,9340.063276907173,0,4,16,0
8,8.128326989360817,80.22726535221757,13,3,0.3898845623209999,duration=1.500,1,duration,1.5,16,3,72,38.996860135986935,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,13,,,,0,1.0290259033367535,13,6405.508893975252,8.881784197001252e-16,2,2.2587282553202283e-16,2.0,0.3424842131396589,3.9602946033242667,21,1,3.0,57,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,04e4b284bd5e7010c50dcc70672e02e9edcb2f35d356f1d0df349f34fc089f3b,11,seed-000051-duration-1.500,51,1.173071696116352,8,0,22,0,15,6,2026-09-07T12:11:38.169738+00:00,complete,0,15,13263.03961911488,0,3,18,0
9,9.765567959982976,97.65567959982975,11,11,0.6590808287470049,inflation=0.200,1,inflation,0.2,12,3,63,31.46380366201629,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,11,,,1.257725394876709,0,1.0557087016049096,11,5361.836717660406,1.7763568394002505e-15,2,2.220446049250313e-16,2.0,0.3207261629339827,3.593980494931668,18,1,3.0,52,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,99acc8aab83ee527fa793f52dfca289416dec500ea0e954db3074f81e1c991bd,2,seed-000051-inflation-0.200,51,1.136670154474927,8,0,14,0,18,7,2026-09-07T12:11:39.480554+00:00,complete,0,11,10070.331526559617,0,7,21,0
8,12.475551254535588,111.7261078480517,12,7,0.5522304978161602,inflation=0.500,1,inflation,0.5,11,2,64,30.344320739008253,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,12,,,1.194760913031606,0,1.0502920195262373,12,5399.874164414046,8.881784197001252e-16,2,2.257634018762412e-16,2.0,0.37079025366939034,3.765227448296288,17,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,4c54eea1ede5ac7f81a7ad1bd2eee61a8e70ffa3d6241102958e9002276ad2c5,4,seed-000051-inflation-0.500,51,1.1627842934489483,8,0,15,0,17,6,2026-09-07T12:11:40.314541+00:00,complete,0,13,9340.063276907173,0,4,16,0
10,10.322031586570752,99.84489883947751,11,9,0.5779081261624028,inflation=0.800,1,inflation,0.8,12,2,64,31.958815036021406,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,11,,,1.1410677609621942,0,1.0511382071902529,11,5408.763598275196,1.7763568394002505e-15,2,2.257619143308762e-16,2.0,0.3700526033813899,3.686474474812789,18,1,3.0,53,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,f707382ae5fdac017565c6565d8e868942bc9825a839f31e5dee00b94a2f9e13,2,seed-000051-inflation-0.800,51,1.1633318256090117,8,0,14,0,19,7,2026-09-07T12:11:41.006543+00:00,complete,0,11,8773.11269717741,0,6,18,0
8,9.543604011633583,95.43604011633583,10,5,0.6318244608169873,supply=0.700,1,supply,0.7,11,3,53,23.848460020992206,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,0.8366600265340756,10,,,,0,1.0613927803957242,10,4565.9068547070565,4.440892098500626e-16,2,1.6177096677378832e-16,2.0,0.3704373557000039,3.4040157998823544,15,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,2bcbfeae6d996abbdee6aa949b1ec35caa0472dcf22f5ccb7ac4ca84ebdf3f8e,2,seed-000051-supply-0.700,51,1.1301701572223781,8,0,13,0,17,5,2026-09-07T12:11:41.998335+00:00,complete,0,11,7674.798179352743,0,4,14,0
8,12.475551254535588,111.7261078480517,12,7,0.5522304978161602,supply=1.000,1,supply,1.0,11,2,64,28.272118324995972,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,12,,,,0,1.0502920195262373,12,5399.874164414046,8.881784197001252e-16,2,2.257634018762412e-16,2.0,0.37079025366939034,3.765227448296288,17,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,4c54eea1ede5ac7f81a7ad1bd2eee61a8e70ffa3d6241102958e9002276ad2c5,4,seed-000051-supply-1.000,51,1.1627842934489483,8,0,15,0,17,6,2026-09-07T12:11:45.583356+00:00,complete,0,13,9340.063276907173,0,4,16,0
9,9.947723548460026,95.49481807236414,11,7,0.5689059633544298,supply=1.300,1,supply,1.3,15,3,65,34.02905467097298,4,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.140175425099138,11,,,,0,1.061836401555408,11,6224.839985805282,1.7763568394002505e-15,2,2.0936157750492432e-16,2.0,0.35773125073884243,3.396639994511842,20,1,3.0,51,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,69220713641763d5533afcf5f5cd7b8e408d3f0a0c7ccde1c26f43cb78ac0032,3,seed-000051-supply-1.300,51,1.1493662721248867,8,0,18,0,17,4,2026-09-07T12:12:05.846955+00:00,complete,0,12,11157.071670483443,0,1,9,0
8,11.52619874767947,114.99567279091198,9,2,0.5763464870890784,distributary=0.200,1,distributary,0.2,12,2,54,28.353585022996413,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,9,,,,0,1.060111560605325,9,5482.837878741417,8.881784197001252e-16,2,2.477116290173052e-16,2.0,0.3754486799659681,4.394248513492068,17,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,cc776184de01fa4f1972d58ac9101386eef9868e661cb03f06d56e013b668a49,2,seed-000052-distributary-0.200,52,1.1645714112801493,8,0,14,0,14,5,2026-09-07T12:12:10.659038+00:00,complete,0,11,8794.174080870245,0,4,12,0
8,11.52619874767947,114.99567279091198,9,2,0.5763464870890784,distributary=0.500,1,distributary,0.5,12,2,54,28.527447251981357,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,9,,,,0,1.060111560605325,9,5482.837878741417,8.881784197001252e-16,2,2.477116290173052e-16,2.0,0.3754486799659681,4.394248513492068,17,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,8aa35667ba6a5242f4883dd40b6e0befccf8386e8eb95eed49d23a701743bfdb,2,seed-000052-distributary-0.500,52,1.1645714112801493,8,0,14,0,14,5,2026-09-07T12:12:10.944634+00:00,complete,0,11,8794.174080870245,0,4,12,0
8,11.52619874767947,114.99567279091198,9,2,0.5763464870890784,distributary=0.800,1,distributary,0.8,12,2,54,31.93018356198445,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,9,,,,0,1.060111560605325,9,5482.837878741417,8.881784197001252e-16,2,2.477116290173052e-16,2.0,0.3754486799659681,4.394248513492068,17,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,f74894f0f421cced81dc6bdfdcfe35690c9e99013177cafa4ce3ac0fe4c53ccd,2,seed-000052-distributary-0.800,52,1.1645714112801493,8,0,14,0,14,5,2026-09-07T12:12:12.965513+00:00,complete,0,11,8794.174080870245,0,4,12,0
10,12.645531845189218,100.53546046067154,12,5,0.568877106272717,duration=0.500,1,duration,0.5,12,2,52,27.887817630980862,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,12,,,,0,1.039265503461721,12,2631.3192148432436,8.881784197001252e-16,2,2.162956900234743e-16,2.0,0.36221539667428587,4.13691899023561,16,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,85ba0b2e7ae561cb45fb572754ed861fd1c842e238846e8bdb1813244b8da438,4,seed-000052-duration-0.500,52,1.142953938595033,8,0,15,0,17,6,2026-09-07T12:12:13.855657+00:00,complete,0,12,5483.073496183502,0,3,19,0
8,11.52619874767947,114.99567279091198,9,2,0.5763464870890784,duration=1.000,1,duration,1.0,12,2,54,28.3635227259947,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,9,,,,0,1.060111560605325,9,5482.837878741417,8.881784197001252e-16,2,2.477116290173052e-16,2.0,0.3754486799659681,4.394248513492068,17,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,a74d9af6e16eab518d3c404a4293d76101b2360c4f955b213df4e63811a82147,2,seed-000052-duration-1.000,52,1.1645714112801493,8,0,14,0,14,5,2026-09-07T12:12:17.166755+00:00,complete,0,11,8794.174080870245,0,4,12,0
8,10.510264297166433,101.7788694954253,11,7,0.4753644821547408,duration=1.500,1,duration,1.5,13,3,72,39.05898974899901,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,11,,,,0,1.0326584831651606,11,7719.824362922254,8.881784197001252e-16,2,2.2365301605423233e-16,2.0,0.33573167072255133,3.807315174940255,18,1,3.0,60,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,5a8eda109d6ca17adddbdf47f41adf2329c573ec75722aa3d6c4df10070609a3,4,seed-000052-duration-1.500,52,1.200037821773025,8,0,17,0,15,6,2026-09-07T12:12:39.012788+00:00,complete,0,13,13406.235651012335,0,4,18,0
8,11.113795477355687,110.68051393917253,10,2,0.5548614771097768,inflation=0.200,1,inflation,0.2,12,2,56,31.87596536401543,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,10,,,1.0612940810925569,0,1.0608518984504924,10,5484.265938562454,8.881784197001252e-16,2,2.1954547862572368e-16,2.0,0.3369870067675832,4.1609288892310285,17,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,761d1f028a6da60e143e95ba9d7f192130cccb45d7544a7a4f58370621226335,3,seed-000052-inflation-0.200,52,1.1733429802180446,8,0,15,0,14,6,2026-09-07T12:12:39.472243+00:00,complete,0,12,9373.152132692445,0,4,14,0
8,11.52619874767947,114.99567279091198,9,2,0.5763464870890784,inflation=0.500,1,inflation,0.5,12,2,54,30.23034588198061,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,9,,,1.060455940400854,0,1.060111560605325,9,5482.837878741417,8.881784197001252e-16,2,2.477116290173052e-16,2.0,0.3754486799659681,4.394248513492068,17,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,a74d9af6e16eab518d3c404a4293d76101b2360c4f955b213df4e63811a82147,2,seed-000052-inflation-0.500,52,1.1645714112801493,8,0,14,0,14,5,2026-09-07T12:12:39.876164+00:00,complete,0,11,8794.174080870245,0,4,12,0
8,9.201951907266697,92.01951907266698,8,3,0.6290999071972065,inflation=0.800,1,inflation,0.8,12,2,52,31.23368097000639,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,8,,,1.0762472961686214,0,1.0612112037446084,8,5507.94199385329,4.440892098500626e-16,2,1.8841599692677387e-16,2.0,0.38758015705916327,4.287733586084698,17,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,eedc0aa8d38533759aa5bdd6a572df88250ad50f3d8e49fb6b647168d25263d4,1,seed-000052-inflation-0.800,52,1.188997218889084,8,0,13,0,14,4,2026-09-07T12:12:41.743638+00:00,complete,0,10,8741.256467035782,0,3,11,0
7,9.1972648252378,91.97264825237801,10,5,0.5220699121113477,supply=0.700,1,supply,0.7,9,2,54,23.67148323400761,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,0.8366600265340756,10,,,,0,1.0231322889205967,10,4285.472621199409,4.440892098500626e-16,2,1.6747819206906266e-16,2.0,0.4269941497594501,4.309254926379838,14,1,3.0,46,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,b12241f0683cdb31f598b57cc496e5575efdb8b35dcbe31e17cb6179374c1dfa,4,seed-000052-supply-0.700,52,1.1251213289688902,8,0,13,0,13,4,2026-09-07T12:12:44.895850+00:00,complete,0,13,7169.291482488449,0,3,11,0
8,11.52619874767947,114.99567279091198,9,2,0.5763464870890784,supply=1.000,1,supply,1.0,12,2,54,28.594419928005664,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,9,,,,0,1.060111560605325,9,5482.837878741417,8.881784197001252e-16,2,2.477116290173052e-16,2.0,0.3754486799659681,4.394248513492068,17,1,3.0,43,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,a74d9af6e16eab518d3c404a4293d76101b2360c4f955b213df4e63811a82147,2,seed-000052-supply-1.000,52,1.1645714112801493,8,0,14,0,14,5,2026-09-07T12:12:45.530427+00:00,complete,0,11,8794.174080870245,0,4,12,0
8,12.169571133072917,121.69571133072918,8,3,0.5766541601076034,supply=1.300,1,supply,1.3,11,2,49,33.92004250601167,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.140175425099138,8,,,,0,1.0557960902793653,8,6246.872396288228,8.881784197001252e-16,2,2.1453916948558371e-16,2.0,0.3881111125523746,4.223632003171172,17,1,3.0,39,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,589e6de6cbebc9e04682869e2a616638ee8df26f3af124b4d77079c83014061b,1,seed-000052-supply-1.300,52,1.1705770376375737,8,0,12,0,15,6,2026-09-07T12:13:08.567487+00:00,complete,0,10,10054.497711643518,0,5,15,0
